id,title,original_title,original_language,release_date,popularity,vote_average,vote_count,adult,video,overview,budget,revenue,runtime,status,homepage,genres,production_companies,production_countries
950387,A Minecraft Movie,A Minecraft Movie,en,2025-03-31,396.3539,6.189,807,False,False,"Four misfits find themselves struggling with ordinary problems when they are suddenly pulled through a mysterious portal into the Overworld: a bizarre, cubic wonderland that thrives on imagination. To get back home, they'll have to master this world while embarking on a magical quest with an unexpected, expert crafter, Steve.",150000000,815953914,101,Released,https://www.minecraft-movie.com,Family; Comedy; Adventure; Fantasy,Warner Bros. Pictures; Legendary Pictures; Mojang Studios; Vertigo Entertainment; On the Roam; Domain Entertainment,Sweden; United States of America
1153714,Death of a Unicorn,Death of a Unicorn,en,2025-03-27,255.1396,6.209,129,False,False,"A father and daughter accidentally hit and kill a unicorn while en route to a weekend retreat, where his billionaire boss seeks to exploit the creature’s miraculous curative properties.",15000000,15983827,107,Released,https://a24films.com/films/death-of-a-unicorn,Horror; Fantasy; Comedy; Adventure,A24; Square Peg; Secret Engine; Ley Line Entertainment,United States of America
1124620,The Monkey,The Monkey,en,2025-02-14,200.0968,5.895,559,False,False,"When twin brothers find a mysterious wind-up monkey, a series of outrageous deaths tear their family apart. Twenty-five years later, the monkey begins a new killing spree forcing the estranged brothers to confront the cursed toy.",10000000,68753418,97,Released,http://www.neonrated.com/film/the-monkey,Horror; Comedy,Atomic Monster; C2 Motion Picture Group; Range Media Partners; Oddfellows Entertainment; The Safran Company; Stars Collective,Canada; United States of America
974573,Another Simple Favor,Another Simple Favor,en,2025-03-07,184.9015,6.69,92,False,False,"Stephanie and Emily reunite on the beautiful island of Capri, Italy for Emily's extravagant wedding to a rich Italian businessman. Along with the glamorous guests, expect murder and betrayal to RSVP for a wedding with more twists and turns than the road from the Marina Grande to the Capri town square.",0,0,123,Released,https://www.amazon.com/gp/video/detail/B0DWLTDFZ2,Thriller; Comedy; Crime,Feigco Entertainment; Lionsgate,United States of America
1195506,Novocaine,Novocaine,en,2025-03-12,117.0452,6.922,674,False,False,"When the girl of his dreams is kidnapped, everyman Nate turns his inability to feel pain into an unexpected strength in his fight to get her back.",18000000,33561854,110,Released,https://www.novocainemovie.com,Action; Comedy; Thriller,Safehouse Pictures; Paramount Pictures; Infrared Pictures; Domain Entertainment; Circle Management + Production,United States of America
1403735,Laila,లైలా,te,2025-02-14,123.4624,5.0,3,False,False,"Sonu Model, a renowned beautician from the old city, is forced to disguise himself as Laila, leading to a series of comedic, romantic, and action-packed events. Chaos ensues in this hilarious laugh riot",0,0,134,Released,,Comedy; Romance,Shine Screens,India
1241982,Moana 2,Moana 2,en,2024-11-21,118.6005,7.078,2313,False,False,"After receiving an unexpected call from her wayfinding ancestors, Moana journeys alongside Maui and a new crew to the far seas of Oceania and into dangerous, long-lost waters for an adventure unlike anything she's ever faced.",150000000,1059544057,100,Released,https://movies.disney.com/moana-2,Animation; Adventure; Family; Comedy,Walt Disney Pictures; Walt Disney Animation Studios; Walt Disney Animation Studios,Canada; United States of America
939243,Sonic the Hedgehog 3,Sonic the Hedgehog 3,en,2024-12-19,108.5839,7.726,2504,False,False,"Sonic, Knuckles, and Tails reunite against a powerful new adversary, Shadow, a mysterious villain with powers unlike anything they have faced before. With their abilities outmatched in every way, Team Sonic must seek out an unlikely alliance in hopes of stopping Shadow and protecting the planet.",122000000,486018457,110,Released,https://www.sonicthehedgehogmovie.com,Action; Science Fiction; Comedy; Family,Paramount Pictures; Original Film; Marza Animation Planet; SEGA; Blur Studio; SEGA of America,United States of America; Japan
1059073,Winter Spring Summer or Fall,Winter Spring Summer or Fall,en,2024-12-27,85.0679,7.134,71,False,False,"Remi and Barnes, two very different teenagers, meet by chance in the winter of their senior year, then spend four  days together over the course of a year that will change their lives forever.",0,0,97,Released,,Romance; Comedy; Drama,Motion Picture Corporation of America; Brad Krevoy Television; Wall Fly,United States of America
2108,The Breakfast Club,The Breakfast Club,en,1985-02-15,62.8124,7.735,8136,False,False,"Five high school students from different walks of life endure a Saturday detention under a power-hungry principal. The disparate group includes rebel John, princess Claire, outcast Allison, brainy Brian and Andrew, the jock. Each has a chance to tell his or her story, making the others see them a little differently -- and when the day ends, they question whether school will ever be the same.",1000000,51525171,98,Released,,Comedy; Drama,Universal Pictures; A&M Films; Channel Productions,United States of America
1055451,Founders Day,Founders Day,en,2024-01-19,69.1744,4.6,48,False,False,A small town is shaken by a series of ominous killings in the days leading up to a heated mayoral election.,0,0,107,Released,,Horror; Thriller; Comedy,Mainframe Pictures; Dark Sky Films,United States of America
696506,Mickey 17,Mickey 17,en,2025-02-28,61.7409,6.899,1815,False,False,"Unlikely hero Mickey Barnes finds himself in the extraordinary circumstance of working for an employer who demands the ultimate commitment to the job… to die, for a living.",118000000,127337252,137,Released,https://www.mickey17movie.com,Science Fiction; Comedy; Adventure,Warner Bros. Pictures; Plan B Entertainment; Offscreen; Kate Street Picture Company; Domain Entertainment,United States of America; United Kingdom
533535,Deadpool & Wolverine,Deadpool & Wolverine,en,2024-07-24,59.7374,7.6,7152,False,False,"A listless Wade Wilson toils away in civilian life with his days as the morally flexible mercenary, Deadpool, behind him. But when his homeworld faces an existential threat, Wade must reluctantly suit-up again with an even more reluctant Wolverine.",200000000,1338073645,128,Released,https://www.marvel.com/movies/deadpool-and-wolverine,Action; Comedy; Science Fiction,Marvel Studios; Maximum Effort; 21 Laps Entertainment; 20th Century Studios; Kevin Feige Productions; TSG Entertainment,United States of America
519182,Despicable Me 4,Despicable Me 4,en,2024-06-20,56.8347,7.048,2734,False,False,"Gru and Lucy and their girls—Margo, Edith and Agnes—welcome a new member to the Gru family, Gru Jr., who is intent on tormenting his dad. Gru also faces a new nemesis in Maxime Le Mal and his femme fatale girlfriend Valentina, forcing the family to go on the run.",100000000,969280910,94,Released,https://www.despicable.me,Animation; Family; Comedy; Science Fiction,Universal Pictures; Illumination,United States of America
1064486,Memoir of a Snail,Memoir of a Snail,en,2024-10-17,56.274,8.009,460,False,False,"Forcibly separated from her twin brother when they are orphaned, a melancholic misfit learns how to find confidence within herself amid the clutter of misfortunes and everyday life.",4350000,6780428,94,Released,http://adamelliot.com.au/,Animation; Drama; Comedy,Arenamedia; Screen Australia,Australia
1101401,Sugar Baby,Sugar Baby,en,2024-10-15,48.937,6.038,13,False,False,"An enterprising Sugar Baby is offered $30,000 to move in with her Sugar Daddy for the week, but soon discovers the sinister secrets trapped within his home.",0,0,88,Released,,Thriller; Comedy,Mary Ellen Moffat; VMI WorldWide; Brook Productions,United States of America
10925,The Return of the Living Dead,The Return of the Living Dead,en,1985-04-25,43.9719,7.2,2128,False,False,"When foreman Frank shows new employee Freddy a secret military experiment in a supply warehouse in Louisville, Kentucky, the two klutzes accidentally release a gas that reanimates corpses into flesh-eating zombies. As the epidemic spreads throughout the town, and the creatures satisfy their hunger in gory and outlandish ways, Frank and Freddy fight to survive with the help of their boss and a mysterious mortician.",4000000,14241310,91,Released,,Horror; Comedy; Science Fiction,Hemdale Film Corporation; Fox Films Ltd.; Cinema 84; Orion Pictures,United Kingdom; United States of America
1294947,Déjame estar contigo,Déjame estar contigo,es,2025-01-12,49.3801,7.1,25,False,False,"Lucía lives with an incurable disease, and Bruno was deported to Mexico with no place to sleep. An unexpected phone call brings them together in an emotional story of overcoming, reconstruction and hope.",0,0,80,Released,,Romance; Comedy; Drama,Filmadora; EFICINE 189; Videocine,Mexico
1307520,The Biggest Fan,La más fan,es,2025-05-01,81.9446,4.6,5,False,False,"Canceled in Hollywood, star Lana Cruz heads to her hometown for a comeback. Enter Polly, her fan-turned-frenemy. Can Lana dodge drama and reclaim her fame?",0,0,91,Released,https://www.netflix.com/title/81677543,Comedy,Gaumont; Pasajero,France; Mexico
1201176,Easter Bloody Easter,Easter Bloody Easter,en,2024-03-25,42.8045,4.5,6,False,False,A woman must protect her small town from the Jackalope (based on the mythical rabbit-antelope creature of North American folklore) and his army of devilish bunnies as they embark on a murder spree over the Easter weekend.,0,0,103,Released,http://www.wallybirdproductions.com/,Horror; Comedy; Fantasy,WallyBird Productions; Motion Picture Exchange,United States of America
1022789,Inside Out 2,Inside Out 2,en,2024-06-11,49.0516,7.557,5797,False,False,"Teenager Riley's mind headquarters is undergoing a sudden demolition to make room for something entirely unexpected: new Emotions! Joy, Sadness, Anger, Fear and Disgust, who’ve long been running a successful operation by all accounts, aren’t sure how to feel when Anxiety shows up. And it looks like she’s not alone.",200000000,1698863816,97,Released,https://movies.disney.com/inside-out-2,Animation; Adventure; Comedy; Family,Walt Disney Pictures; Pixar,United States of America
1104845,Plankton: The Movie,Plankton: The Movie,en,2025-03-08,43.1105,6.8,95,False,False,Plankton's tangled love story with his sentient computer wife goes sideways when she takes a stand — and decides to destroy the world without him.,0,0,83,Released,https://www.netflix.com/title/81221337,Animation; Adventure; Comedy; Family; Fantasy,Nickelodeon Movies,United States of America
774370,Dog Man,Dog Man,en,2025-01-24,38.7651,7.788,233,False,False,"When a faithful police dog and his human police officer owner are injured together on the job, a harebrained but life-saving surgery fuses the two of them together and Dog Man is born. Dog Man is sworn to protect and serve—and fetch, sit and roll over. As Dog Man embraces his new identity and strives to impress his Chief, he must stop the pretty evil plots of feline supervillain Petey the Cat.",40000000,134251500,89,Released,https://www.dreamworksdogman.com,Family; Comedy; Adventure; Animation,DreamWorks Animation,United States of America
1160956,Panda Plan,熊猫计划,zh,2024-10-01,40.1899,6.872,188,False,False,"International action star Jackie Chan is invited to the adoption ceremony of a rare baby panda, but after an international crime syndicate attempts to kidnap the bear, Jackie has to save the bear using his stunt work skills.",25000000,42238170,99,Released,,Action; Comedy,Emei Film Studio; Mandarin Motion Pictures; Maoyan Entertainment; Wishart Media,China
1212855,Fight or Flight,Fight or Flight,en,2025-04-03,37.1191,5.672,64,False,False,A mercenary takes on the job of tracking down a target on a plane but must protect her when they're surrounded by people trying to kill both of them.,0,0,101,Released,,Action; Comedy; Thriller,The Royal Budapest Film Company; Asbury Park Pictures; F or F Films; Liam Jay Films,United States of America; United Kingdom; Hungary
808,Shrek,Shrek,en,2001-05-18,35.0676,7.75,17639,False,False,"It ain't easy bein' green -- especially if you're a likable (albeit smelly) ogre named Shrek. On a mission to retrieve a gorgeous princess from the clutches of a fire-breathing dragon, Shrek teams up with an unlikely compatriot -- a wisecracking donkey.",60000000,488628188,90,Released,http://www.dreamworksanimation.com/shrek/,Animation; Comedy; Fantasy; Adventure; Family,Pacific Data Images; DreamWorks Animation; DreamWorks Pictures,United States of America
1086548,Vera and the Pleasure of Others,Vera y el placer de los otros,es,2024-09-26,32.385,6.522,23,False,False,"17-year-old Vera divides her days between volleyball and school and has a good time with friends like an average teenager. She appears to be a perfect daughter who never gets into trouble. But she has a secret hobby: she anonymously rents out an empty apartment to teenagers looking for a place to have sex. She steals the keys from her distracted mother (who manages different properties) and organizes everything. The teenagers come and go, using the apartment for a few uninterrupted hours making Vera the saviour of all their needs. With that she unlocks a new world for herself – playing invisible, Vera stays behind the closed door; her own sexual desires unfolding as she listens to other people’s pleasure.",0,0,104,Released,,Comedy; Drama,Pez Cine,Argentina
484247,A Simple Favor,A Simple Favor,en,2018-09-13,43.239,6.638,4274,False,False,"Stephanie, a dedicated mother and popular vlogger, befriends Emily, a mysterious upper-class woman whose son Nicky attends the same school as Miles, Stephanie's son. When Emily asks her to pick Nicky up from school and then disappears, Stephanie undertakes an investigation that will dive deep into Emily's cloudy past.",20000000,97644617,117,Released,https://www.lionsgate.com/movies/a-simple-favor,Thriller; Crime; Comedy,Feigco Entertainment; Bron Studios,Canada; United States of America
845781,Red One,Red One,en,2024-10-31,36.5452,7.052,2478,False,False,"After Santa Claus (codename: Red One) is kidnapped, the North Pole's Head of Security must team up with the world's most infamous tracker in a globe-trotting, action-packed mission to save Christmas.",250000000,185700759,124,Released,https://www.amazon.com/salp/redonemovie,Action; Comedy; Fantasy,Seven Bucks Productions; The Detective Agency; Chris Morgan Productions; Metro-Goldwyn-Mayer,United States of America
496243,Parasite,기생충,ko,2019-05-30,30.735,8.5,19002,False,False,"All unemployed, Ki-taek's family takes peculiar interest in the wealthy and glamorous Parks for their livelihood until they get entangled in an unexpected incident.",11363000,257591776,133,Released,https://www.parasite-movie.com/,Comedy; Thriller; Drama,Barunson E&A,South Korea
573435,Bad Boys: Ride or Die,Bad Boys: Ride or Die,en,2024-06-05,34.3178,7.385,2871,False,False,"After their late former Captain is framed, Lowrey and Burnett try to clear his name, only to end up on the run themselves.",100000000,404547819,115,Released,https://www.badboys.movie,Action; Comedy; Crime; Thriller; Adventure,Westbrook; Columbia Pictures; Don Simpson/Jerry Bruckheimer Films; 2.0 Entertainment,United States of America
28597,Problem Child 2,Problem Child 2,en,1991-07-03,30.3616,5.888,622,False,False,"Junior and his father, Ben, move from Cold River to Mortville. Junior becomes threatened by Ben's desire to date again and find a new mother for Junior, and sabotages each of his dates.",15000000,32704700,90,Released,,Comedy; Family,Imagine Entertainment; Universal Pictures,United States of America
1064213,Anora,Anora,en,2024-10-14,35.6539,7.05,2108,False,False,"A young sex worker from Brooklyn gets her chance at a Cinderella story when she meets and impulsively marries the son of an oligarch. Once the news reaches Russia, her fairytale is threatened as his parents set out to get the marriage annulled.",6000000,56286295,139,Released,https://anora.film,Drama; Comedy; Romance,Cre Film; FilmNation Entertainment,United States of America
1304594,Una pequeña confusión,Una pequeña confusión,es,2024-12-25,31.3255,7.353,68,False,False,"Lola and Cuau, a progressive middle-class pair, and Iñigo and Majo, a young conservative, well-heeled duo, turn to artificial insemination as a last resort to have children. In a madcap twist based on actual events, a mix-up at the clinic results in each mom-to-be carrying the other one's baby.",0,0,107,Released,,Comedy,Videocine; No Dancing Today; Arco Entertainment Media; Gebo Films; Espectro MX Films,Mexico
968171,Sex Education Mistresses,性教育ママ,ja,1973-11-20,34.2652,5.9,5,False,False,"An erotic comedy depicting the sex adventures of  young wives living in an apartment complex, that are not satisfied with just having sex with their husbands.",0,0,78,Released,https://www.nikkatsu.com/movie/25254.html,Comedy,Nikkatsu Corporation,Japan
1450863,Meet the Khumalos,Meet the Khumalos,en,2025-04-10,31.3044,5.3,12,False,False,"Two moms — once best friends, now arch-enemies — start a neighborhood war against each other when they find out their kids are head-over-heels in love.",0,0,92,Released,https://www.netflix.com/title/81708891,Comedy; Romance,Urban Vision Productions,South Africa
502356,The Super Mario Bros. Movie,The Super Mario Bros. Movie,en,2023-04-05,30.2207,7.621,9647,False,False,"While working underground to fix a water main, Brooklyn plumbers—and brothers—Mario and Luigi are transported down a mysterious pipe and wander into a magical new world. But when the brothers are separated, Mario embarks on an epic quest to find Luigi.",100000000,1362000000,93,Released,https://www.uphe.com/movies/the-super-mario-bros-movie,Family; Comedy; Adventure; Animation,Universal Pictures; Illumination; Nintendo,Japan; United States of America
675353,Sonic the Hedgehog 2,Sonic the Hedgehog 2,en,2022-03-30,28.5791,7.5,5479,False,False,"After settling in Green Hills, Sonic is eager to prove he has what it takes to be a true hero. His test comes when Dr. Robotnik returns, this time with a new partner, Knuckles, in search for an emerald that has the power to destroy civilizations. Sonic teams up with his own sidekick, Tails, and together they embark on a globe-trotting journey to find the emerald before it falls into the wrong hands.",110000000,405421518,123,Released,https://www.paramountmovies.com/movies/sonic-the-hedgehog-2,Action; Adventure; Family; Comedy,Original Film; Blur Studio; Marza Animation Planet; Paramount Pictures; SEGA; SEGA of America,Japan; United States of America
862,Toy Story,Toy Story,en,1995-11-22,30.5618,7.968,18795,False,False,"Led by Woody, Andy's toys live happily in his room until Andy's birthday brings Buzz Lightyear onto the scene. Afraid of losing his place in Andy's heart, Woody plots against Buzz. But when circumstances separate Buzz and Woody from their owner, the duo eventually learns to put aside their differences.",30000000,394436586,81,Released,http://toystory.disney.com/toy-story,Animation; Adventure; Family; Comedy,Pixar,United States of America
552524,Lilo & Stitch,Lilo & Stitch,en,2025-05-21,30.3991,0.0,0,False,False,The wildly funny and touching story of a lonely Hawaiian girl and the fugitive alien who helps to mend her broken family.,150000000,0,108,Post Production,https://movies.disney.com/lilo-and-stitch-2025,Family; Comedy; Science Fiction,"Walt Disney Pictures; Rideback; Blue Koala Pictures, Inc.",United States of America
1088570,Karaoke,Karaoké,fr,2024-03-20,28.235,6.0,30,False,False,"Bénédicte, a famous opera singer, leads the life of a diva between Parisian palaces and social gatherings. After an evening of excess, she sees her career crumble. Fatou, also a palace regular but as a cleaning lady, is the only one to reach out to her. Passionate about singing, Fatou has one idea in mind: to convince Bénédicte to take part in the big national karaoke contest. The perfect vocal mastery of one and the tenacity of the other could well create sparks and take them very far.",0,0,89,Released,,Comedy,Les Films du 24; TF1 Films Production,France
993710,Back in Action,Back in Action,en,2025-01-15,28.143,6.449,1197,False,False,"Fifteen years after vanishing from the CIA to start a family, elite spies Matt and Emily jump back into the world of espionage when their cover is blown.",0,0,114,Released,https://www.netflix.com/title/81307099,Action; Comedy,Chernin Entertainment; Exhibit A; Good One,United States of America
1226406,Love Hurts,Love Hurts,en,2025-02-06,27.3444,6.0,170,False,False,"A realtor is pulled back into the life he left behind after his former partner-in-crime resurfaces with an ominous message. With his crime-lord brother also on his trail, he must confront his past and the history he never fully buried.",18000000,16958671,83,Released,http://www.lovehurtsmovie.com,Action; Comedy; Romance,87North Productions; Universal Pictures; dentsu,United States of America
1302916,Heart Eyes,Heart Eyes,en,2025-02-06,26.7915,6.372,187,False,False,"When the ""Heart Eyes Killer"" strikes Seattle, a pair of co-workers pulling overtime on Valentine's Day are mistaken for a couple by the elusive couple-hunting killer. Now, they must spend the most romantic night of the year running for their lives.",18000000,32947032,97,Released,https://hearteyes.movie,Horror; Comedy; Romance,Spyglass Media Group; Divide / Conquer; Ground Control Entertainment,United States of America
1012290,South Park: The 25th Anniversary Concert,South Park: The 25th Anniversary Concert,en,2022-08-14,23.9143,8.219,48,False,False,"Trey Parker and Matt Stone celebrate South Park's 25th anniversary with a concert in Colorado, featuring Primus and Ween.",70000,0,99,Released,https://www.paramountplus.com/movies/video/ltZumVvyu6ruFzeBMiOjG0xfeGxtOlFd/,Music; Comedy; Documentary,MTV Entertainment Studios; Alex Coletti Productions,United States of America
748783,The Garfield Movie,The Garfield Movie,en,2024-04-30,27.4758,7.067,1256,False,False,"Garfield, the world-famous, Monday-hating, lasagna-loving indoor cat, is about to have a wild outdoor adventure! After an unexpected reunion with his long-lost father – scruffy street cat Vic – Garfield and his canine friend Odie are forced from their perfectly pampered life into joining Vic in a hilarious, high-stakes heist.",60000000,254907482,100,Released,https://www.thegarfield-movie.com/,Family; Comedy; Adventure; Animation,Alcon Entertainment; DNEG; Wayfarer Studios; One Cool Group; Stage 6 Films; Andrews McMeel Entertainment; John Cohen Productions,Hong Kong; United Kingdom; United States of America
926670,Henry Danger: The Movie,Henry Danger: The Movie,en,2025-01-17,27.8913,7.781,203,False,False,"Henry Hart meets a superfan—eager to fight crime with Kid Danger—who comes into possession of a device that can open up alternate realities. Facing a wild ride, Henry will need his best friend Jasper and his new superfan sidekick to find his way out or be stuck in another dimension forever.",0,0,86,Released,,Action; Comedy; Family; Science Fiction,"Yes, Yes Coffee.; Nickelodeon Productions",United States of America
585,"Monsters, Inc.","Monsters, Inc.",en,2001-11-01,25.9578,7.843,18814,False,False,"Lovable Sulley and his wisecracking sidekick Mike Wazowski are the top scare team at Monsters, Inc., the scream-processing factory in Monstropolis. When a little girl named Boo wanders into their world, it's the monsters who are scared silly, and it's up to Sulley and Mike to keep her out of sight and get her back home.",115000000,579700000,92,Released,http://movies.disney.com/monsters-inc,Animation; Comedy; Family,Pixar,United States of America
1226572,Superboys of Malegaon,सुपरबॉय्ज़ ऑफ मालेगाँव,hi,2025-02-28,22.7508,7.824,17,False,False,"The residents of Malegaon look to Bollywood cinema for a much-needed escape from daily drudgery. Amateur filmmaker Nasir Shaikh gets inspired to make a film for the people of Malegaon, by the people of Malegaon. He bands together his ragtag group of friends to bring his vision to life, thereby bringing a fresh lease of life into the town.",0,0,130,Released,,Comedy; Drama,Excel Entertainment; Tiger Baby,India
346698,Barbie,Barbie,en,2023-07-19,26.2765,6.974,9839,False,False,"Barbie and Ken are having the time of their lives in the colorful and seemingly perfect world of Barbie Land. However, when they get a chance to go to the real world, they soon discover the joys and perils of living among humans.",145000000,1445638421,114,Released,https://www.barbie-themovie.com,Comedy; Adventure,LuckyChap Entertainment; Heyday Films; NB/GG Pictures; Mattel; Warner Bros. Pictures,United Kingdom; United States of America
19053,Valley Girl,Valley Girl,en,1983-04-08,21.8195,6.014,243,False,False,"Julie, a girl from the valley, meets Randy, a punk from the city. They are from different worlds and find love. Somehow they need to stay together in spite of her trendy, shallow friends.",350000,17343596,99,Released,,Comedy; Romance,Atlantic Entertainment Group; Valley 9000; Atlantic Releasing Corporation,United States of America
3080,Top Hat,Top Hat,en,1935-08-29,20.6133,7.266,299,False,False,"Showman Jerry Travers is working for producer Horace Hardwick in London. Jerry demonstrates his new dance steps late one night in Horace's hotel room, much to the annoyance of sleeping Dale Tremont below. She goes upstairs to complain and the two are immediately attracted to each other. Complications arise when Dale mistakes Jerry for Horace.",609000,3202000,101,Released,,Music; Comedy; Romance,RKO Radio Pictures,United States of America
940551,Migration,Migration,en,2023-12-06,25.7212,7.393,1994,False,False,"After a migrating duck family alights on their pond with thrilling tales of far-flung places, the Mallard family embarks on a family road trip, from New England, to New York City, to tropical Jamaica.",72000000,298776052,83,Released,https://www.migration.movie,Animation; Adventure; Comedy; Family,Universal Pictures; Illumination,United States of America
