id,title,original_title,original_language,release_date,popularity,vote_average,vote_count,adult,video,overview,budget,revenue,runtime,status,homepage,genres,production_companies,production_countries
1195506,Novocaine,Novocaine,en,2025-03-12,117.0452,6.922,674,False,False,"When the girl of his dreams is kidnapped, everyman Nate turns his inability to feel pain into an unexpected strength in his fight to get her back.",18000000,33561854,110,Released,https://www.novocainemovie.com,Action; Comedy; Thriller,Safehouse Pictures; Paramount Pictures; Infrared Pictures; Domain Entertainment; Circle Management + Production,United States of America
870028,The Accountant²,The Accountant²,en,2025-04-23,112.9602,7.193,109,False,False,"When an old acquaintance is murdered, Wolff is compelled to solve the case. Realizing more extreme measures are necessary, Wolff recruits his estranged and highly lethal brother, Brax, to help. In partnership with Marybeth Medina, they uncover a deadly conspiracy, becoming targets of a ruthless network of killers who will stop at nothing to keep their secrets buried.",80000000,37733959,133,Released,https://www.amazon.com/salp/theaccountant2?hhf,Crime; Thriller; Action,Artists Equity; 51 Entertainment; Zero Gravity Management,United States of America
346672,Underworld: Blood Wars,Underworld: Blood Wars,en,2016-11-24,98.9743,5.898,3741,False,False,"Vampire death dealer Selene fends off brutal attacks from both the Lycan clan and the Vampire faction that betrayed her. With her only allies, David and his father Thomas, she must stop the eternal war between Lycans and Vampires, even if it means she has to make the ultimate sacrifice.",35000000,81093313,91,Released,https://www.sonypictures.com/movies/underworldbloodwars,Fantasy; Action; Thriller; Science Fiction,Lakeshore Entertainment; Screen Gems; Sketch Films,United States of America
939243,Sonic the Hedgehog 3,Sonic the Hedgehog 3,en,2024-12-19,108.5839,7.726,2504,False,False,"Sonic, Knuckles, and Tails reunite against a powerful new adversary, Shadow, a mysterious villain with powers unlike anything they have faced before. With their abilities outmatched in every way, Team Sonic must seek out an unlikely alliance in hopes of stopping Shadow and protecting the planet.",122000000,486018457,110,Released,https://www.sonicthehedgehogmovie.com,Action; Science Fiction; Comedy; Family,Paramount Pictures; Original Film; Marza Animation Planet; SEGA; Blur Studio; SEGA of America,United States of America; Japan
38575,The Karate Kid,The Karate Kid,en,2010-06-10,80.9417,6.549,6158,False,False,"Twelve-year-old Dre Parker could have been the most popular kid in Detroit, but his mother's latest career move has landed him in China. Dre immediately falls for his classmate Mei Ying but the cultural differences make such a friendship impossible. Even worse, Dre's feelings make him an enemy of the class bully, Cheng. With no friends in a strange land, Dre has nowhere to turn but maintenance man Mr. Han, who is a kung fu master. As Han teaches Dre that kung fu is not about punches and parries, but maturity and calm, Dre realizes that facing down the bullies will be the fight of his life.",40000000,359126022,140,Released,https://www.sonypictures.com/movies/thekaratekid,Action; Adventure; Drama; Family,Jerry Weintraub Productions; Columbia Pictures; Overbrook Entertainment; China Film Group Corporation; Emperor Motion Pictures,China; Hong Kong; United States of America
1293286,Gunslingers,Gunslingers,en,2025-04-11,82.3414,6.522,46,False,False,"When the most wanted man in America surfaces in a small Kentucky town, his violent history -- and a blood-thirsty mob seeking vengeance and a king’s ransom -- soon follow. As brothers face off against one another and bullets tear the town to shreds, this lightning-fast gunslinger makes his enemies pay the ultimate price for their greed.",0,0,104,Released,,Western; Action,5150 Action; Skibavision; ZTA Entertainment; ZTA & I Films; Milestone Studios; Ambitious Entertainment; Brilliant Pictures; Thats Hollywood; Aarimax Films Production; Grindstone Entertainment Group,United States of America; United Kingdom
700391,65,65,en,2023-03-02,71.826,5.98,2540,False,False,"65 million years ago, the only 2 survivors of a spaceship from Somaris that crash-landed on Earth, must fend off dinosaurs to reach the escape vessel in time before an imminent asteroid strike threatens to destroy the planet.",45000000,60730568,92,Released,https://www.65.movie,Action; Adventure; Science Fiction,Raimi Productions; Beck/Woods; Bron Studios; Columbia Pictures; TSG Entertainment,Canada; United States of America
1125899,Cleaner,Cleaner,en,2025-02-19,76.8344,6.665,242,False,False,"When a group of radical activists take over an energy company's annual gala, seizing 300 hostages, an ex-soldier turned window cleaner suspended 50 storeys up on the outside of the building must save those trapped inside, including her younger brother.",0,1314073,97,Released,,Action; Thriller,Anton; Qwerty Films,United Kingdom
678512,Sound of Freedom,Sound of Freedom,en,2023-07-03,63.3784,7.991,2534,False,False,"The story of Tim Ballard, a former US government agent, who quits his job in order to devote his life to rescuing children from global sex traffickers.",14500000,250600000,131,Released,https://www.soundoffreedommovie.com/,Action; Drama,Santa Fe Films,United States of America
1126166,Flight Risk,Flight Risk,en,2025-01-22,65.8875,6.112,668,False,False,"A U.S. Marshal escorts a government witness to trial after he's accused of getting involved with a mob boss, only to discover that the pilot who is transporting them is also a hitman sent to assassinate the informant. After they subdue him, they're forced to fly together after discovering that there are others attempting to eliminate them.",25000000,40420193,91,Released,https://www.flightrisk.movie/,Action; Thriller,Davis Entertainment; Icon Productions; Hammerstone Studios; Media Capital Technologies,United States of America
912649,Venom: The Last Dance,Venom: The Last Dance,en,2024-10-22,64.4236,6.769,3254,False,False,"Eddie and Venom are on the run. Hunted by both of their worlds and with the net closing in, the duo are forced into a devastating decision that will bring the curtains down on Venom and Eddie's last dance.",120000000,478103649,109,Released,https://venom.movie,Action; Science Fiction; Adventure,Columbia Pictures; Pascal Pictures; Matt Tolmach Productions; Hutch Parker Entertainment; Arad Productions,United States of America
533535,Deadpool & Wolverine,Deadpool & Wolverine,en,2024-07-24,59.7374,7.6,7152,False,False,"A listless Wade Wilson toils away in civilian life with his days as the morally flexible mercenary, Deadpool, behind him. But when his homeworld faces an existential threat, Wade must reluctantly suit-up again with an even more reluctant Wolverine.",200000000,1338073645,128,Released,https://www.marvel.com/movies/deadpool-and-wolverine,Action; Comedy; Science Fiction,Marvel Studios; Maximum Effort; 21 Laps Entertainment; 20th Century Studios; Kevin Feige Productions; TSG Entertainment,United States of America
1373723,The Codes of War,The Codes of War,en,2025-03-20,59.1708,6.2,59,False,False,"War stories about family, ethics and honor include the true story of two U.S. Marines who in a span of six seconds, must stand their ground to stop a suicide truck bomb, a Navy Corpsman who attempts to hold on to his humanity, and a WW2 soldier who gets separated from his squad and is forced to re-evaluate his code.",0,0,92,Released,,Action; War,,
1356039,Counterattack,Contraataque,es,2025-02-27,57.1518,8.364,663,False,False,"When a hostage rescue mission creates a new enemy, Capt. Guerrero and his elite soldiers must face an ambush by a criminal group.",0,0,85,Released,https://www.netflix.com/title/81936018,Action; Adventure; Thriller,Draco Films,Mexico
1229730,Carjackers,Carjackers,fr,2025-03-27,56.7076,6.135,170,False,False,"By day, they're invisible—valets, hostesses, and bartenders at a luxury hotel. By night, they're the Carjackers, a crew of skilled drivers who track and rob wealthy clients on the road. As they plan their ultimate heist, the hotel director hires a ruthless hitman, to stop them at all costs. With danger closing in, can Nora, Zoe, Steve, and Prestance pull off their biggest score yet?",0,0,97,Released,https://www.amazon.com/gp/video/detail/B0DCYJL1GN,Action; Adventure,Gaumont,France
539972,Kraven the Hunter,Kraven the Hunter,en,2024-12-11,56.028,6.589,1637,False,False,"Kraven Kravinoff's complex relationship with his ruthless gangster father, Nikolai, starts him down a path of vengeance with brutal consequences, motivating him to become not only the greatest hunter in the world, but also one of its most feared.",120000000,59184643,127,Released,https://www.kravenmovie.com,Action; Adventure; Thriller,Columbia Pictures; Matt Tolmach Productions; Arad Productions,United States of America
423204,Angel Has Fallen,Angel Has Fallen,en,2019-08-21,55.8201,6.595,3603,False,False,"After a treacherous attack, Secret Service agent Mike Banning is charged with attempting to assassinate President Trumbull. Chased by his own colleagues and the FBI, Banning begins a race against the clock to clear his name.",40000000,146661977,122,Released,https://angelhasfallen.movie,Action; Thriller,Campbell Grobman Films; Eclectic Pictures; G-BASE; Millennium Media,United States of America
299536,Avengers: Infinity War,Avengers: Infinity War,en,2018-04-25,44.9429,8.236,30479,False,False,"As the Avengers and their allies have continued to protect the world from threats too large for any one hero to handle, a new danger has emerged from the cosmic shadows: Thanos. A despot of intergalactic infamy, his goal is to collect all six Infinity Stones, artifacts of unimaginable power, and use them to inflict his twisted will on all of reality. Everything the Avengers have fought for has led up to this moment - the fate of Earth and existence itself has never been more uncertain.",300000000,2052415039,149,Released,https://www.marvel.com/movies/avengers-infinity-war,Adventure; Action; Science Fiction,Marvel Studios,United States of America
575265,Mission: Impossible - The Final Reckoning,Mission: Impossible - The Final Reckoning,en,2025-05-17,54.1438,0.0,0,False,False,"Ethan Hunt and the IMF team continue their search for the terrifying AI known as the Entity - which has infiltrated intelligence networks all over the globe - with the world's governments and a mysterious ghost from Ethan's past on their trail. Joined by new allies and armed with the means to shut the Entity down for good, Hunt is in a race against time to prevent the world as we know it from changing forever.",400000000,0,171,Released,https://www.missionimpossible.com,Action; Adventure; Thriller,Paramount Pictures; Skydance Media; TC Productions,United States of America
558449,Gladiator II,Gladiator II,en,2024-11-13,50.2974,6.8,3275,False,False,"Years after witnessing the death of the revered hero Maximus at the hands of his uncle, Lucius is forced to enter the Colosseum after his home is conquered by the tyrannical Emperors who now lead Rome with an iron fist. With rage in his heart and the future of the Empire at stake, Lucius must look to his past to find strength and honor to return the glory of Rome to its people.",310000000,458718000,148,Released,https://www.gladiator.movie,Action; Adventure; Drama,Paramount Pictures; Scott Free Productions; Lucy Fisher/Douglas Wick Productions,United States of America
1353117,Home Sweet Home: Rebirth,Home Sweet Home: Rebirth,en,2025-03-20,46.1673,6.409,55,False,False,"When a city is overrun with a demonically-possessed crowd, a cop must find the source of evil to save his family.",0,235,93,Released,,Horror; Fantasy; Thriller; Mystery; Action,Altit Media Group; Film Frame Productions; Unexpected; YGGDrazil Group; Diamond Media,Thailand; United States of America
1297763,Batman Ninja vs. Yakuza League,ニンジャバットマン対ヤクザリーグ,ja,2025-03-17,47.0256,6.6,151,False,False,"The Batman family has returned to the present to discover that Japan has disappeared, and a giant island - Hinomoto - is now in the sky over Gotham City.  At the top sit the Yakuza, a group of superpowered individuals who reign without honor or humanity and look suspiciously like the Justice League. Now, it’s up to Batman and his allies to save Gotham!",0,0,90,Released,https://www.warnerbros.com/movies/batman-ninja-vs-yakuza-league,Animation; Action,Kamikaze Douga; Warner Bros. Japan; DC; Warner Bros. Animation,Japan; United States of America
950784,Flame of Recca: Final Burning,烈火の炎 FINAL BURNING,ja,2004-06-10,54.508,9.0,1,False,False,A retold ending based on the final few chapters of the Flame of Recca manga series.,0,0,32,Released,,Animation; Action,Pierrot,Japan
927342,Amaran,அமரன்,ta,2024-10-31,47.4642,7.383,227,False,False,"A heroic true story of Major Mukund Varadarajan, an Indian Army officer who displayed extraordinary bravery during a counterterrorism mission in Kashmir’s Shopian district. The film captures his courage in protecting his nation and the devotion of his wife Indhu Rebecaa Varghese.",14700000,39200000,169,Released,,Action; Drama; Adventure; War,Raajkamal Films International; Sony Pictures International Productions,India
1087891,The Amateur,The Amateur,en,2025-04-09,47.0033,6.67,229,False,False,"After his life is turned upside down when his wife is killed in a London terrorist attack, a brilliant but introverted CIA decoder takes matters into his own hands when his supervisors refuse to take action.",60000000,80834080,123,Released,https://www.20thcenturystudios.com/movies/the-amateur,Thriller; Action,20th Century Studios; Hutch Parker Entertainment; Joel B. Michaels Productions,United States of America
1195430,Deva,देवा,hi,2025-01-31,42.393,6.111,45,False,False,"Dev Ambre, a ruthless cop, loses his memory in an accident just after he has finished solving a murder case and now has to reinvestigate it while keeping his memory loss a secret from everyone except DCP Farhan Khan.",5882000,6705000,155,Released,,Action; Thriller; Mystery; Crime,Zee Studios; Roy Kapur Films,India
1405338,Demon City,Demon City 鬼ゴロシ,ja,2025-02-26,43.6881,6.937,222,False,False,"Framed for his family's murder and left for dead, an ex-hitman will stop at nothing to exact revenge on the masked ""demons"" who have taken over his city.",0,0,106,Released,https://www.netflix.com/title/81566553,Action; Crime; Fantasy; Thriller,Netflix; AMUSE; Digital Frontier,Japan
1303236,GATAO: Like Father Like Son,角頭－大橋頭,zh,2024-08-16,44.7461,7.8,7,False,False,"Drug Prince Michael and Scorpion are seizing the old fellows' turfs, the gangs families tornado spins three nobodies who are trying to survive. You'll never know who's gonna get bit by reality through the alternation of generations?",0,0,131,Released,https://www.netflix.com/title/82045318,Crime; Action,,Taiwan
7451,xXx,xXx,en,2002-08-09,40.362,5.94,4405,False,False,"Xander Cage is your standard adrenaline junkie with no fear and a lousy attitude. When the US Government ""recruits"" him to go on a mission, he's not exactly thrilled. His mission: to gather information on an organization that may just be planning the destruction of the world, led by the nihilistic Yorgi.",70000000,277448382,124,Released,http://www.sonypictures.com/movies/xxx/,Action; Adventure; Thriller; Crime,Columbia Pictures; Original Film; Revolution Studios; Neal H. Moritz Productions,United States of America; Czech Republic
1312833,A Knight's War,A Knight's War,en,2025-02-07,38.0044,5.3,16,False,False,"A fearless knight braves a deadly realm to save the Chosen One’s soul. Facing witches, demons, and brutal foes, he discovers her return could ignite chaos and doom humanity.",0,0,103,Released,https://epic-pictures.com/film/a-knights-war,Horror; Action; Fantasy,High Rise Studio; Dread,Canada
11,Star Wars,Star Wars,en,1977-05-25,33.5241,8.2,21114,False,False,Princess Leia is captured and held hostage by the evil Imperial forces in their effort to take over the galactic Empire. Venturesome Luke Skywalker and dashing captain Han Solo team together with the loveable robot duo R2-D2 and C-3PO to rescue the beautiful princess and restore peace and justice in the Empire.,11000000,775398007,121,Released,http://www.starwars.com/films/star-wars-episode-iv-a-new-hope,Adventure; Action; Science Fiction,Lucasfilm Ltd.; 20th Century Fox,United States of America
1195585,The Hard Hit,The Hard Hit,en,2023-10-20,37.4759,6.778,18,False,False,"An Interpol agent hunting the head of a global crime syndicate tracks his target to Las Vegas, but when the criminal organization kills his wife and daughter, he goes above the law to get his revenge.",0,0,76,Released,,Action; Thriller; Crime,Dbuck Films; Irish Productions; Ohlsen Productions; Tc Photography,United States of America
1160956,Panda Plan,熊猫计划,zh,2024-10-01,40.1899,6.872,188,False,False,"International action star Jackie Chan is invited to the adoption ceremony of a rare baby panda, but after an international crime syndicate attempts to kidnap the bear, Jackie has to save the bear using his stunt work skills.",25000000,42238170,99,Released,,Action; Comedy,Emei Film Studio; Mandarin Motion Pictures; Maoyan Entertainment; Wishart Media,China
315635,Spider-Man: Homecoming,Spider-Man: Homecoming,en,2017-07-05,26.871,7.331,22175,False,False,"Following the events of Captain America: Civil War, Peter Parker, with the help of his mentor Tony Stark, tries to balance his life as an ordinary high school student in Queens, New York City, with fighting crime as his superhero alter ego Spider-Man as a new threat, the Vulture, emerges.",175000000,880166924,133,Released,https://www.sonypictures.com/movies/spidermanhomecoming,Action; Adventure; Science Fiction; Drama,Marvel Studios; Pascal Pictures; LStar Capital; Columbia Pictures,United States of America
1212855,Fight or Flight,Fight or Flight,en,2025-04-03,37.1191,5.672,64,False,False,A mercenary takes on the job of tracking down a target on a plane but must protect her when they're surrounded by people trying to kill both of them.,0,0,101,Released,,Action; Comedy; Thriller,The Royal Budapest Film Company; Asbury Park Pictures; F or F Films; Liam Jay Films,United States of America; United Kingdom; Hungary
845781,Red One,Red One,en,2024-10-31,36.5452,7.052,2478,False,False,"After Santa Claus (codename: Red One) is kidnapped, the North Pole's Head of Security must team up with the world's most infamous tracker in a globe-trotting, action-packed mission to save Christmas.",250000000,185700759,124,Released,https://www.amazon.com/salp/redonemovie,Action; Comedy; Fantasy,Seven Bucks Productions; The Detective Agency; Chris Morgan Productions; Metro-Goldwyn-Mayer,United States of America
603,The Matrix,The Matrix,en,1999-03-31,35.6494,8.225,26326,False,False,"Set in the 22nd century, The Matrix tells the story of a computer hacker who joins a group of underground insurgents fighting the vast and powerful computers who now rule the earth.",63000000,463517383,136,Released,http://www.warnerbros.com/matrix,Action; Science Fiction,Village Roadshow Pictures; Groucho II Film Partnership; Silver Pictures; Warner Bros. Pictures,United States of America
1261050,The Quiet Ones,De lydløse,da,2024-10-31,36.4741,5.83,44,False,False,"In 2008, a group of men from Denmark and across Europe pull off the biggest heist of all time on Danish soil. Kasper, a boxer with few chances left in life, is offered the opportunity to plan the robbery by its foreign initiators.",0,0,110,Released,,Action; Drama,Zentropa Entertainments; Film i Väst; Zentropa International Sweden; Kazak Productions; Zentropa International France,Denmark; Sweden; France
1147416,"Miraculous World: London, At the Edge of Time","Miraculous World : Londres, la course contre le temps",fr,2024-11-14,36.6387,7.329,255,False,False,"To save the future from a terrible fate, Marinette becomes Chronobug and teams up with Bunnyx to defeat a mysterious opponent who travels through time. Who is this new supervillain, and why are they obsessed with exposing Marinette's secret superhero identity? Marinette's only hope is to defeat her new opponent to prevent the end of Ladybug and time itself!",0,0,50,Released,,Animation; Adventure; Action; Fantasy,Zagtoon; Method Animation,France
98,Gladiator,Gladiator,en,2000-05-04,33.6,8.219,19637,False,False,"After the death of Emperor Marcus Aurelius, his devious son takes power and demotes Maximus, one of Rome's most capable generals who Marcus preferred. Eventually, Maximus is forced to become a gladiator and battle to the death against other men for the amusement of paying audiences.",103000000,465361176,155,Released,,Action; Drama; Adventure,Universal Pictures; Scott Free Productions; Red Wagon Entertainment; Mill Film; DreamWorks Pictures,United Kingdom; United States of America
573435,Bad Boys: Ride or Die,Bad Boys: Ride or Die,en,2024-06-05,34.3178,7.385,2871,False,False,"After their late former Captain is framed, Lowrey and Burnett try to clear his name, only to end up on the run themselves.",100000000,404547819,115,Released,https://www.badboys.movie,Action; Comedy; Crime; Thriller; Adventure,Westbrook; Columbia Pictures; Don Simpson/Jerry Bruckheimer Films; 2.0 Entertainment,United States of America
634649,Spider-Man: No Way Home,Spider-Man: No Way Home,en,2021-12-15,33.7617,7.9,20724,False,False,"Peter Parker is unmasked and no longer able to separate his normal life from the high-stakes of being a super-hero. When he asks for help from Doctor Strange the stakes become even more dangerous, forcing him to discover what it truly means to be Spider-Man.",200000000,1921847111,148,Released,https://www.sonypictures.com/movies/spidermannowayhome,Action; Adventure; Science Fiction,Marvel Studios; Pascal Pictures; Columbia Pictures,United States of America
141052,Justice League,Justice League,en,2017-11-15,24.0423,6.075,13127,False,False,"Fuelled by his restored faith in humanity and inspired by Superman's selfless act, Bruce Wayne and Diana Prince assemble a team of metahumans consisting of Barry Allen, Arthur Curry and Victor Stone to face the catastrophic threat of Steppenwolf and the Parademons who are on the hunt for three Mother Boxes on Earth.",300000000,661326987,120,Released,http://www.justiceleaguethemovie.com,Action; Adventure; Science Fiction,RatPac Entertainment; Cruel & Unusual Films; Atlas Entertainment; Warner Bros. Pictures; DC Films,United States of America
28966,Wings,Wings,en,1927-08-12,30.2263,7.2,285,False,False,"Two young men, one rich, one middle class, both in love with the same woman, become US Air Corps fighter pilots and, eventually, heroic flying aces during World War I. Devoted best friends, their mutual love of the girl eventually threatens their bond. Meanwhile, a hometown girl who's the lovestruck lifelong next door neighbor of one of them pines away.",2000000,3600000,144,Released,,Drama; Action; War; Romance,Paramount Famous Lasky Corporation,United States of America
299534,Avengers: Endgame,Avengers: Endgame,en,2019-04-24,28.2739,8.238,26288,False,False,"After the devastating events of Avengers: Infinity War, the universe is in ruins due to the efforts of the Mad Titan, Thanos. With the help of remaining allies, the Avengers must assemble once more in order to undo Thanos' actions and restore order to the universe once and for all, no matter what consequences may be in store.",356000000,2799439100,181,Released,https://www.marvel.com/movies/avengers-endgame,Adventure; Science Fiction; Action,Marvel Studios,United States of America
319,True Romance,True Romance,en,1993-09-09,23.9775,7.546,2811,False,False,"Clarence marries hooker Alabama, steals cocaine from her pimp, and tries to sell it in Hollywood, while the owners of the coke try to reclaim it.",12500000,12600000,118,Released,,Action; Crime; Romance,Morgan Creek Entertainment; Davis Films; August Entertainment,United States of America; France
218,The Terminator,The Terminator,en,1984-10-26,26.0063,7.664,13547,False,False,"In the post-apocalyptic future, reigning tyrannical supercomputers teleport a cyborg assassin known as the ""Terminator"" back to 1984 to kill Sarah Connor, whose unborn son is destined to lead insurgents against 21st century mechanical hegemony. Meanwhile, the human-resistance movement dispatches a lone warrior to safeguard Sarah. Can he stop the virtually indestructible killing machine?",6400000,78371200,108,Released,https://www.20thcenturystudios.com/movies/theterminator,Action; Thriller; Science Fiction,Hemdale; Pacific Western,United Kingdom; United States of America
76600,Avatar: The Way of Water,Avatar: The Way of Water,en,2022-12-14,31.1213,7.611,12513,False,False,"Set more than a decade after the events of the first film, learn the story of the Sully family (Jake, Neytiri, and their kids), the trouble that follows them, the lengths they go to keep each other safe, the battles they fight to stay alive, and the tragedies they endure.",460000000,2320250281,192,Released,https://www.avatar.com/movies/avatar-the-way-of-water,Science Fiction; Adventure; Action,20th Century Studios; Lightstorm Entertainment,United States of America
995926,"I, the Executioner",베테랑 2,ko,2024-09-13,33.0785,7.0,62,False,False,"The veteran detective Seo Do-cheol and his team at Major Crimes, relentless in their pursuit of criminals, join forces with rookie cop Park Sun-woo to track down a serial killer who has plunged the nation into turmoil.",0,53453611,118,Released,,Action; Crime,Filmmaker R&K; CJ Entertainment,South Korea
1118031,Apocalypse Z: The Beginning of the End,Apocalipsis Z: el principio del fin,es,2024-10-04,31.787,6.716,1048,False,False,"When a kind of rabies that transforms people into aggressive creatures spreads across the planet, Manel isolates himself at home with his cat, relying on his wits to survive; but soon they must go out in search of food, by land and by sea, dodging many dangers.",0,500000,119,Released,https://nostromopictures.com/en/movies/coming-soon/apocalipsis-z-el-principio-del-fin,Drama; Action; Horror,Nostromo Pictures,Spain
1241436,Warfare,Warfare,en,2025-04-09,31.2035,7.196,69,False,False,"A platoon of Navy SEALs embarks on a dangerous mission in Ramadi, Iraq, with the chaos and brotherhood of war retold through their memories of the event.",20000000,24109735,96,Released,https://a24films.com/films/warfare,War; Action,DNA Films; A24,United Kingdom; United States of America
